CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.10.07;Tributos a Recuperar;155845.0000000000;N
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.10.08;Deposito judicial;19836.0000000000;N
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.10.08;Deposito judicial;19007.0000000000;N
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.10.09;Outros ativos;0.0000000000;N
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.10.09;Outros ativos;437.0000000000;N
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.02;Investimentos;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.02;Investimentos;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.02.01;Participações Societárias;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.02.01;Participações Societárias;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.03;Imobilizado;3286749.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.03;Imobilizado;3691828.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.03.01;Imobilizado em Operação;2513648.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.03.01;Imobilizado em Operação;2859866.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.03.02;Direito de Uso em Arrendamento;633428.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.03.02;Direito de Uso em Arrendamento;609999.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.03.03;Imobilizado em Andamento;139673.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.03.03;Imobilizado em Andamento;221963.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.04;Intangível;1201.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.04;Intangível;809.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.04.01;Intangíveis;1201.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.04.01;Intangíveis;809.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.04.02;Goodwill;0.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.04.02;Goodwill;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1;Ativo Total;128183310.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1;Ativo Total;140999678.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01;Ativo Circulante;56481123.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01;Ativo Circulante;61120378.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.01;Caixa e Equivalentes de Caixa;14819906.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.01;Caixa e Equivalentes de Caixa;21721393.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.01.01;Recursos em instituições financeiras, em caixa e outros;7876530.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.01.01;Recursos em instituições financeiras, em caixa e outros;8238960.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.01.02;Aplicações financeiras;6863401.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.01.02;Aplicações financeiras;13476683.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.01.03;Time deposit;79975.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.01.03;Time deposit;5750.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.02;Aplicações Financeiras;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.02;Aplicações Financeiras;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.03;Contas a Receber;9825557.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.03;Contas a Receber;8015818.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.03.01;Clientes;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.03.01;Clientes;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.04;Estoques;11680227.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.04;Estoques;10971436.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.05;Ativos Biológicos;4185031.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.05;Ativos Biológicos;3514712.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.06;Tributos a Recuperar;5150892.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.06;Tributos a Recuperar;6138624.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.06.01;Tributos Correntes a Recuperar;5150892.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.06.01;Tributos Correntes a Recuperar;6138624.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.06.01.01;Tributos a Recuperar;4750646.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.06.01.01;Tributos a Recuperar;5589190.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.06.01.02;Imposto sobre a renda e contribuição social a recuperar;400246.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.06.01.02;Imposto sobre a renda e contribuição social a recuperar;549434.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.07;Despesas Antecipadas;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.07;Despesas Antecipadas;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08;Outros Ativos Circulantes;10819510.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08;Outros Ativos Circulantes;10758395.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03;Outros;10819510.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03;Outros;10758395.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.01;Caixa Restrito;584212.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.01;Caixa Restrito;612372.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.02;Instrumentos financeiros derivativos;6785291.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.02;Instrumentos financeiros derivativos;6228810.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.03;Ativos de contratos com clientes;633437.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.03;Ativos de contratos com clientes;636314.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.04;Partes relacionadas;1119783.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.04;Partes relacionadas;1609184.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.05;Dividendos a receber;5307.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.05;Dividendos a receber;5307.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.06;Títulos e valores mobiliários;188052.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.06;Títulos e valores mobiliários;409441.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.07;Adiantamentos a fornecedores;574685.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.07;Adiantamentos a fornecedores;633941.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.01.08.03.08;Outros créditos;928743.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.01.08.03.08;Outros créditos;623026.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02;Ativo Não Circulante;71702187.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02;Ativo Não Circulante;79879300.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01;Ativo Realizável a Longo Prazo;20732125.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01;Ativo Realizável a Longo Prazo;22881939.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.04;Contas a Receber;491359.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.04;Contas a Receber;335538.0000000000;S
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.04.01;Clientes;0.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.04.01;Clientes;0.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
33.453.598/0001-23;2025-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.01.05;Estoques;0.0000000000;S
