CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.02;Ajuste de avaliação patrimonial - Perdas (ganhos) atuariais (efeito reflexo de controladas);1834.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02.03;Tributos diferidos sobre (ganho) perda atuarial, líquido;363.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.03;Tributos diferidos sobre (ganho) perda atuarial, líquido;-4695.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02.04;Resultado líquido com instrumentos financeiros designados como - Hedge accounting;886404.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.04;Resultado líquido com instrumentos financeiros designados como - Hedge accounting;-63902.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02.05;Efeitos de conversão de moeda estrangeira -;-47728.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.05;Efeitos de conversão de moeda estrangeira -;-271051.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02.06;Tributos diferidos sobre hedge;-301377.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.06;Tributos diferidos sobre hedge;21681.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02.07;Equivalência patrimonial sobre outros resultados abrangentes;18970.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.07;Equivalência patrimonial sobre outros resultados abrangentes;4334.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02.08;Outros passivos;2197.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.08;Outros passivos;0.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02.09;Tributos diferidos sobre outros passivos;-747.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02.09;Tributos diferidos sobre outros passivos;0.0000000000;N
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.03;Resultado Abrangente do Período;-715207.0000000000;S
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.03;Resultado Abrangente do Período;-6383045.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.01;Lucro Líquido do Período;40295.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.01;Lucro Líquido do Período;196528.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.02;Outros Resultados Abrangentes;-21807.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.02;Outros Resultados Abrangentes;-63794.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-04-01;2024-03-31;4.03;Resultado Abrangente do Período;18488.0000000000;S
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-04-01;2025-03-31;4.03;Resultado Abrangente do Período;132734.0000000000;S
